path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_EF_405_0.05869_6.01037.wav;0,05869;6,01037;então nós vamos começar pela Pré-História... hoje:: exatamente pelo período do Paleolítico;então nós vamos começar pela préhistória hoje exatamente pelo período do paleolítico;5,95168;embão a vuso conversar pela prale saba orge exacamente pelotenudo do parromit;banakuskomesatelapraisaəprʃiizatamiːntteledidtuparlonit;[{'text': 'embão', 'timestamp': (0.1, 0.24)}, {'text': 'a', 'timestamp': (0.36, 0.38)}, {'text': 'vuso', 'timestamp': (0.48, 0.74)}, {'text': 'conversar', 'timestamp': (0.8, 1.18)}, {'text': 'pela', 'timestamp': (1.3, 1.46)}, {'text': 'prale', 'timestamp': (1.58, 1.88)}, {'text': 'saba', 'timestamp': (1.98, 2.34)}, {'text': 'orge', 'timestamp': (2.94, 3.22)}, {'text': 'exacamente', 'timestamp': (3.42, 4.0)}, {'text': 'pelotenudo', 'timestamp': (4.1, 4.74)}, {'text': 'do', 'timestamp': (5.06, 5.12)}, {'text': 'parromit', 'timestamp': (5.24, 5.82)}];0,8333333333333334;0,8333333333333334;0,9722222222222222;0,42857142857142855
./audios/SP_EF_405_6.01037_9.03405.wav;6,01037;9,03405;a arte... no período Paleolítico;a arte no período paleolítico;3,0236800000000006;parate no período fagarmente;arʃuunteɲtofɛvorit;[{'text': 'parate', 'timestamp': (0.1, 0.58)}, {'text': 'no', 'timestamp': (1.3, 1.36)}, {'text': 'período', 'timestamp': (1.44, 1.82)}, {'text': 'fagarmente', 'timestamp': (1.96, 2.68)}];0,6;0,6;0,8;0,4482758620689655
./audios/SP_EF_405_10.02_15.39081.wav;10,02;15,39081;o Paleolítico é período... da Pedra Lascada... como vocês todos sabem não é?;o paleolítico é período da pedra lascada como vocês todos sabem não é;5,3708100000000005;o padramilticulo é u período da pevra rafitada como vocês todos fazem é;uparendjusikulɛtdjududakiabrarafkadakomuozuisotsatihe;[{'text': 'o', 'timestamp': (0.04, 0.06)}, {'text': 'padramilticulo', 'timestamp': (0.12, 0.94)}, {'text': 'é', 'timestamp': (1.0, 1.02)}, {'text': 'u', 'timestamp': (1.06, 1.08)}, {'text': 'período', 'timestamp': (1.14, 1.56)}, {'text': 'da', 'timestamp': (1.92, 1.98)}, {'text': 'pevra', 'timestamp': (2.06, 2.34)}, {'text': 'rafitada', 'timestamp': (2.4, 3.08)}, {'text': 'como', 'timestamp': (3.6, 3.74)}, {'text': 'vocês', 'timestamp': (3.84, 4.06)}, {'text': 'todos', 'timestamp': (4.18, 4.4)}, {'text': 'fazem', 'timestamp': (4.5, 4.86)}, {'text': 'é', 'timestamp': (5.14, 5.16)}];0,46153846153846156;0,42857142857142855;0,621301775147929;0,30434782608695654
./audios/SP_EF_405_16.17277_20.7986.wav;16,17277;20,7986;e... tem uma duração de aproximadamente de seiscentos mil anos;e tem uma duração de aproximadamente de seiscentos mil anos;4,6258300000000006;etem uma duração que á transfimada muite tem  mil anos;itmaturasjɔnʒatrɛsmadamisseskensiuw;[{'text': 'etem', 'timestamp': (0.1, 1.0)}, {'text': 'uma', 'timestamp': (1.08, 1.18)}, {'text': 'duração', 'timestamp': (1.3, 1.76)}, {'text': 'que', 'timestamp': (1.88, 1.94)}, {'text': 'á', 'timestamp': (2.02, 2.04)}, {'text': 'transfimada', 'timestamp': (2.12, 2.68)}, {'text': 'muite', 'timestamp': (2.78, 2.98)}, {'text': 'tem', 'timestamp': (3.1, 3.22)}, {'text': 'mil', 'timestamp': (3.98, 4.12)}, {'text': 'anos', 'timestamp': (4.3, 4.54)}];0,7;0,6363636363636364;0,84;0,423728813559322
./audios/SP_EF_405_21.4145_29.10882.wav;21,4145;29,10882;seria exatamente... pegando a fase da evolução do homem... enquanto o homem sapiens;seria exatamente pegando a fase da evolução do homem enquanto o homem sapiens;7,694320000000001;eseria exatamente pegando a fave da evolução do omem enteo do homem  facula;sidjzakamɪitɪdɛɡɛataddrɡsɔduɻɛʁnɪntɛrmoɻamɪŋsalo;[{'text': 'eseria', 'timestamp': (0.02, 0.32)}, {'text': 'exatamente', 'timestamp': (0.4, 1.22)}, {'text': 'pegando', 'timestamp': (1.92, 2.32)}, {'text': 'a', 'timestamp': (2.46, 2.48)}, {'text': 'fave', 'timestamp': (2.66, 3.0)}, {'text': 'da', 'timestamp': (3.08, 3.12)}, {'text': 'evolução', 'timestamp': (3.24, 3.98)}, {'text': 'do', 'timestamp': (4.12, 4.18)}, {'text': 'omem', 'timestamp': (4.42, 4.68)}, {'text': 'enteo', 'timestamp': (5.92, 6.26)}, {'text': 'do', 'timestamp': (6.32, 6.38)}, {'text': 'homem', 'timestamp': (6.46, 6.68)}, {'text': 'facula', 'timestamp': (6.88, 7.32)}];0,46153846153846156;0,46153846153846156;0,7100591715976332;0,2077922077922078
./audios/SP_EF_405_29.38639_36.06649.wav;29,38639;36,06649;que já deixou de ser macaco... passou... a usar a inteligência... a conseguir fazer coisas;que já deixou de ser macaco passou a usar a inteligência a conseguir fazer coisas;6,680100000000003;ejadercasiqe mataco pasca pa usar a inteligência a contde fazer coisas;izadeɾikantkemakakopassearudarinteliʒensijaakonsdifalbeɾkozə;[{'text': 'ejadercasiqe', 'timestamp': (0.08, 0.9)}, {'text': 'mataco', 'timestamp': (0.98, 1.54)}, {'text': 'pasca', 'timestamp': (2.12, 2.62)}, {'text': 'pa', 'timestamp': (3.04, 3.12)}, {'text': 'usar', 'timestamp': (3.28, 3.5)}, {'text': 'a', 'timestamp': (3.56, 3.58)}, {'text': 'inteligência', 'timestamp': (3.64, 4.46)}, {'text': 'a', 'timestamp': (4.76, 4.78)}, {'text': 'contde', 'timestamp': (4.88, 5.32)}, {'text': 'fazer', 'timestamp': (5.48, 5.86)}, {'text': 'coisas', 'timestamp': (6.08, 6.5)}];0,6;0,6;0,7818181818181819;0,32098765432098764
./audios/SP_EF_405_38.47988_46.44949.wav;38,47988;46,44949;e como a gente vê é um período... eNORme... frente ao que a gente conhece da história humana;e como a gente vê é um período enorme frente ao que a gente conhece da história humana;7,969609999999996;encanagente tea um periudo pero maro prente a que a gente conhece da história humana;ikenausudɛatuɲudukɛrmaːrkernʃiakehiskoɲɛdaspaɾatumata;[{'text': 'encanagente', 'timestamp': (0.1, 0.66)}, {'text': 'tea', 'timestamp': (0.8, 1.1)}, {'text': 'um', 'timestamp': (1.18, 1.22)}, {'text': 'periudo', 'timestamp': (1.28, 1.88)}, {'text': 'pero', 'timestamp': (2.9, 3.08)}, {'text': 'maro', 'timestamp': (3.18, 3.74)}, {'text': 'prente', 'timestamp': (4.46, 4.86)}, {'text': 'a', 'timestamp': (5.1, 5.12)}, {'text': 'que', 'timestamp': (5.22, 5.28)}, {'text': 'a', 'timestamp': (5.34, 5.36)}, {'text': 'gente', 'timestamp': (5.42, 5.6)}, {'text': 'conhece', 'timestamp': (5.68, 6.14)}, {'text': 'da', 'timestamp': (6.4, 6.46)}, {'text': 'história', 'timestamp': (6.54, 7.08)}, {'text': 'humana', 'timestamp': (7.34, 7.76)}];0,6111111111111112;0,6111111111111112;0,8185185185185185;0,23255813953488372
./audios/SP_EF_405_46.7656_50.03817.wav;46,7656;50,03817;seiscentos mil anos... é MUIto tempo;seiscentos mil anos é muito tempo;3,2725700000000018;temcento mil ano eu nurodo tempo;tsɛntjuwanmmudotempo;[{'text': 'temcento', 'timestamp': (0.08, 0.48)}, {'text': 'mil', 'timestamp': (0.62, 0.72)}, {'text': 'ano', 'timestamp': (0.84, 1.08)}, {'text': 'eu', 'timestamp': (1.98, 2.04)}, {'text': 'nurodo', 'timestamp': (2.14, 2.52)}, {'text': 'tempo', 'timestamp': (2.62, 3.0)}];0,6666666666666666;0,6666666666666666;0,8888888888888888;0,3333333333333333
./audios/SP_EF_405_52.41971_57.75536.wav;52,41971;57,75536;as:: manifestações artísticas começaram a aparecer no Paleolítico Superior;as manifestações artísticas começaram a aparecer no paleolítico superior;5,335650000000001;a manitertações artística qe começaram a parocã no parnolítico superior;alamstepasdatistʃkɛskomɛnsaʁakalikunopannutpsufidu;[{'text': 'a', 'timestamp': (0.08, 0.1)}, {'text': 'manitertações', 'timestamp': (0.5, 1.36)}, {'text': 'artística', 'timestamp': (1.46, 2.1)}, {'text': 'qe', 'timestamp': (2.18, 2.24)}, {'text': 'começaram', 'timestamp': (2.3, 2.74)}, {'text': 'a', 'timestamp': (2.8, 2.82)}, {'text': 'parocã', 'timestamp': (2.88, 3.3)}, {'text': 'no', 'timestamp': (3.68, 3.74)}, {'text': 'parnolítico', 'timestamp': (3.82, 4.42)}, {'text': 'superior', 'timestamp': (4.56, 5.1)}];0,6666666666666666;0,6;0,8222222222222222;0,16666666666666666
./audios/SP_EF_405_59.08743_70.7821.wav;59,08743;70,7821;especificamente no Período... Magdalense que é o último período do Paleolítico... e que vai abranger... aproximadamente de vinte mil... a doze mil antes de Cristo;especificamente no período magdalense que é o último período do paleolítico e que vai abranger aproximadamente de vinte mil a doze mil antes de cristo;11,694670000000002;princificamente no período madatendente de o último período do faleioútica e qe ca aprender aproximadamente de vmil atodo mil antos fice;pinsurkikabenʃinukejudumadaɛnemdarusmsɡindofalorurjukaatenzeapresumadaminsdiismatordinijuwansistiki;[{'text': 'princificamente', 'timestamp': (0.08, 1.12)}, {'text': 'no', 'timestamp': (1.42, 1.48)}, {'text': 'período', 'timestamp': (1.58, 2.06)}, {'text': 'madatendente', 'timestamp': (2.68, 3.5)}, {'text': 'de', 'timestamp': (3.72, 3.78)}, {'text': 'o', 'timestamp': (3.88, 3.9)}, {'text': 'último', 'timestamp': (4.02, 4.32)}, {'text': 'período', 'timestamp': (4.42, 4.78)}, {'text': 'do', 'timestamp': (4.82, 4.88)}, {'text': 'faleioútica', 'timestamp': (4.96, 5.72)}, {'text': 'e', 'timestamp': (6.22, 6.24)}, {'text': 'qe', 'timestamp': (6.28, 6.36)}, {'text': 'ca', 'timestamp': (6.44, 6.52)}, {'text': 'aprender', 'timestamp': (6.68, 7.2)}, {'text': 'aproximadamente', 'timestamp': (7.62, 8.7)}, {'text': 'de', 'timestamp': (8.8, 8.84)}, {'text': 'vmil', 'timestamp': (9.0, 9.52)}, {'text': 'atodo', 'timestamp': (9.96, 10.3)}, {'text': 'mil', 'timestamp': (10.54, 10.7)}, {'text': 'antos', 'timestamp': (10.8, 10.96)}, {'text': 'fice', 'timestamp': (11.1, 11.34)}];0,6;0,6;0,8095238095238095;0,2733333333333333
