start_sec;end_sec;mark;text;duration
0,01865;14,06279;bom... o::... vocês poderiam no caso falar então de iNÍcio para nós né?... se o CLIma de São Paulo... que é um clima assim um pouco ((risos))... confuso... afeta por exemplo a vida de um dos dois;bom o vocês poderiam no caso falar então de início para nós né se o clima de são paulo que é um clima assim um pouco confuso afeta por exemplo a vida de um dos dois;14,04414
14,19491;17,11404;então vocês conversando gostaria que vocês falassem assim sobre o clima;então vocês conversando gostaria que vocês falassem assim sobre o clima;2,919129999999999
17,11404;20,23563;é um... é um... pouquinho chato mas vamos ver se dá né?;é um é um pouquinho chato mas vamos ver se dá né;3,121590000000001
236,2698;241,26388;vocês [costumam antes de sair de casa ouvir... assim:: alguém que SAIba;vocês costumam antes de sair de casa ouvir assim alguém que saiba;4,994079999999997
397,18313;397,64024;[(nunca);nunca;0,4571100000000001
398,7564;399,01999;(é);é;0,263590000000022
406,26658;406,77263;[hum;uh;0,5060500000000161
617,34794;623,04673;bom no caso você perguntou para ele o como é que ele dividia o tempo (mas) e você Cláudio como é que divide... o seu tempo?;bom no caso você perguntou para ele o como é que ele dividia o tempo mas e você cláudio como é que divide o seu tempo;5,698790000000031
636,1353;636,8986;[(isso) demora muito?;isso demora muito;0,7632999999999583
642,36257;642,74942;nossa;nossa;0,38684999999998126
1228,97832;1229,65396;[(o ensino);o ensino;0,6756400000001577
1229,9619;1230,24686;é;é;0,28495999999995547
1674,96386;1676,30657;(se você acha);se você acha;1,3427099999998973
1680,5802;1683,03549;[((risos)) é [verdade;é verdade;2,455289999999877
1785,81726;1786,2249;hum;uh;0,4076399999999012
1933,8974;1936,4283;mas dificuldade existe mesmo com as especializações?;mas dificuldade existe mesmo com as especializações;2,530899999999974
1978,69865;1978,88513;(hum);uh;0,18647999999984677
2067,18631;2068,52643;um pouco [de tudo;um pouco de tudo;1,3401199999998425
2068,52643;2069,48869;um pouco de tudo;um pouco de tudo;0,9622600000002421
2086,29722;2090,151;(tem é) uma tendência inclusive a não se escolher a clínica geral hoje em dia [(né?);tem é uma tendência inclusive a não se escolher a clínica geral hoje em dia né;3,853779999999915
2312,35153;2321,6388;vocês não acham que para resolver esse problema da especialização é... é necessário assim um:: uns cursos de cursos de pós-graduação tal em todas as profissões?;vocês não acham que para resolver esse problema da especialização é é necessário assim um uns cursos de cursos de pósgraduação tal em todas as profissões;9,287270000000262
2489,46011;2493,28753;bom então a gente podia falar ainda em especialização por exemplo Engenharia;bom então a gente podia falar ainda em especialização por exemplo engenharia;3,8274200000000747
2493,86046;2503,68724;se vocês conhecem alguma coisa de especialização (em) Engenharia e se uma Área... é mais procurada do que outra... se existe alguma razão que vocês conhecem ou não;se vocês conhecem alguma coisa de especialização em engenharia e se uma área é mais procurada do que outra se existe alguma razão que vocês conhecem ou não;9,826780000000326
2924,05591;2928,63808;então esse pessoal técnico seria::... teria:: campo de trabalho para esse pessoal (trabalh/?);então esse pessoal técnico seria teria campo de trabalho para esse pessoal trabalh;4,582170000000133
2953,30409;2953,73596;(hum);uh;0,43186999999988984
2998,30295;3004,05336;no caso da Engenharia haveria assim algum:: ah::... algum CAMpo de Engenharia que é mais procurado ou vocês não conhecem?;no caso da engenharia haveria assim algum ah algum campo de engenharia que é mais procurado ou vocês não conhecem;5,750410000000102
3004,57263;3008,12971;você falou que você conhece engenheiro... eletrotécnico né?;você falou que você conhece engenheiro eletrotécnico né;3,5570800000000418
3009,64315;3011,9008;que normalmente vai fazer um estágio FOra;que normalmente vai fazer um estágio fora;2,2576500000000124
3014,96828;3015,19478;hum;uh;0,2264999999997599
3015,27509;3021,7547;[e haveria algum... haveria algum outro campo por exemplo da Engenharia... [procurado?;e haveria algum haveria algum outro campo por exemplo da engenharia procurado;6,479609999999866
3200,12236;3200,58732;(uhum);aham;0,4649600000002465
3253,80675;3255,04877;e em [outros... [camp/;e em outros camp;1,242019999999684
3256,94421;3261,10349;e em outros campos assim por exemplo ligado à construção (ou)... [ou então;e em outros campos assim por exemplo ligado à construção ou ou então;4,159279999999853
3265,71199;3266,03882;[não;não;0,3268300000004274
3266,52389;3269,13959;seriam (dados) examinando um campo de Engenharia;seriam dados examinando um campo de engenharia;2,615700000000288
3314,9586;3315,34854;[(hum);uh;0,38994000000002416
3381,26569;3386,55892;e nesse caso então haveria necessidade de uma pessoa::... ah::... conhecedora do assunto... não é?;e nesse caso então haveria necessidade de uma pessoa ah conhecedora do assunto não é;5,293229999999767
3386,55892;3391,18857;então:: o caso de... arquitetura... [então seria o engenheiro por exemplo;então o caso de arquitetura então seria o engenheiro por exemplo;4,629649999999856
3499,4557;3507,01749;você:: começou a falar do campo dos advogados né?... hã:: você está por dentro desse negócio como é que?;você começou a falar do campo dos advogados né ah você está por dentro desse negócio como é que;7,561790000000201
3507,15394;3509,76394;você acha que o problema também se estende a eles?;você acha que o problema também se estende a eles;2,6099999999996726
3509,76394;3511,86634;problema de mercado de trabalho [ou;problema de mercado de trabalho ou;2,102400000000216
3653,14618;3664,60548;e você acha que... a::... a derivação para as emPREsas... é m/ é melhor para o advogado é é o lugar onde ele tem mais campo ou existem outras especialidades em que ele pode se ver melhor?;e você acha que a a derivação para as empresas é m é melhor para o advogado é é o lugar onde ele tem mais campo ou existem outras especialidades em que ele pode se ver melhor;11,459299999999985
3762,20911;3765,46931;você acha que hoje tem valor a::... acumulação de título?;você acha que hoje tem valor a acumulação de título;3,260200000000168
3772,60254;3790,30623;e como você vê então a pessoa por exemplo que não TEM... um título porque... determinadas profissões não não existe ainda... hã um CURso especialiZAdo ou se existe um curso é muito:: resTRIto por exemplo ligado a ao teatro... ou ligado às artes em geral como é que você vê essa pessoa nessa profissão?;e como você vê então a pessoa por exemplo que não tem um título porque determinadas profissões não não existe ainda ah um curso especializado ou se existe um curso é muito restrito por exemplo ligado a ao teatro ou ligado às artes em geral como é que você vê essa pessoa nessa profissão;17,70369000000028
3790,96302;3797,37396;[existe... existe por exemplo:: proveito digamos monetário para ela ou não?;existe existe por exemplo proveito digamos monetário para ela ou não;6,410939999999755
3828,91995;3830,6248;não mas... em geral tudo;não mas em geral tudo;1,7048500000000786
3830,6248;3834,34238;então se você quisesse falar se você faz um distinção você pode falar dos dois (então);então se você quisesse falar se você faz um distinção você pode falar dos dois então;3,717579999999998
3882,26085;3884,33302;mas e o pessoal por exemplo que trabalha mesmo?;mas e o pessoal por exemplo que trabalha mesmo;2,0721699999999146
3884,33302;3886,29726;(quer dizer) não::... tirando de [lado ( );quer dizer não tirando de lado;1,9642399999997906
0,01865;0,36198;bom;bom;0,34333
0,54249;0,82565;o::;o;0,28315999999999997
0,92829;1,7378;vocês poderiam;vocês poderiam;0,8095100000000001
1,7378;2,21209;no caso;no caso;0,4742899999999999
2,21209;4,01328;falar então de iNÍcio para nós;falar então de início para nós;1,80119
4,01328;4,24688;né?;né;0,23360000000000003
5,09026;6,75941;se o CLIma de São Paulo;se o clima de são paulo;1,6691500000000001
6,95946;8,7692;que é um clima assim um pouco;que é um clima assim um pouco;1,8097399999999997
9,79865;10,81499;confuso;confuso;1,0163399999999996
11,3584;12,06857;afeta;afeta;0,7101699999999997
12,06857;12,49389;por exemplo;por exemplo;0,42532000000000103
12,49389;14,06279;a vida de um dos dois;a vida de um dos dois;1,5688999999999993
14,19491;15,40875;então vocês conversando;então vocês conversando;1,2138399999999994
15,40875;17,11404;gostaria que vocês falassem assim sobre o clima;gostaria que vocês falassem assim sobre o clima;1,7052899999999998
17,11404;17,35319;é um;é um;0,2391500000000022
