path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_EF_405_0.05869_6.01037.wav;0,05869;6,01037;então nós vamos começar pela Pré-História... hoje:: exatamente pelo período do Paleolítico;então nós vamos começar pela préhistória hoje exatamente pelo período do paleolítico;5,95168;embor nós vamos comerçar pela pre sábia hoge exatamente pelo meniudo do faronis;banakuskomesatelapraisaəprʃiizatamiːntteledidtuparlonit;[{'text': 'embor', 'timestamp': (0.08, 0.24)}, {'text': 'nós', 'timestamp': (0.34, 0.42)}, {'text': 'vamos', 'timestamp': (0.5, 0.7)}, {'text': 'comerçar', 'timestamp': (0.78, 1.14)}, {'text': 'pela', 'timestamp': (1.28, 1.46)}, {'text': 'pre', 'timestamp': (1.58, 1.68)}, {'text': 'sábia', 'timestamp': (1.98, 2.34)}, {'text': 'hoge', 'timestamp': (2.86, 3.22)}, {'text': 'exatamente', 'timestamp': (3.4, 4.0)}, {'text': 'pelo', 'timestamp': (4.1, 4.24)}, {'text': 'meniudo', 'timestamp': (4.34, 4.74)}, {'text': 'do', 'timestamp': (5.06, 5.12)}, {'text': 'faronis', 'timestamp': (5.24, 5.82)}];0,5833333333333334;0,5384615384615384;0,7692307692307692;0,2857142857142857
./audios/SP_EF_405_6.01037_9.03405.wav;6,01037;9,03405;a arte... no período Paleolítico;a arte no período paleolítico;3,0236800000000006;barato no período caloroíntimo;arʃuunteɲtofɛvorit;[{'text': 'barato', 'timestamp': (0.06, 0.58)}, {'text': 'no', 'timestamp': (1.3, 1.36)}, {'text': 'período', 'timestamp': (1.44, 1.82)}, {'text': 'caloroíntimo', 'timestamp': (1.96, 2.8)}];0,6;0,6;0,8;0,3448275862068966
./audios/SP_EF_405_10.02_15.39081.wav;10,02;15,39081;o Paleolítico é período... da Pedra Lascada... como vocês todos sabem não é?;o paleolítico é período da pedra lascada como vocês todos sabem não é;5,3708100000000005;o paraninde com é o período da pedra latada como vocês todos sabem né;uparendjusikulɛtdjududakiabrarafkadakomuozuisotsatihe;[{'text': 'o', 'timestamp': (0.02, 0.04)}, {'text': 'paraninde', 'timestamp': (0.12, 0.72)}, {'text': 'com', 'timestamp': (0.8, 0.9)}, {'text': 'é', 'timestamp': (0.98, 1.0)}, {'text': 'o', 'timestamp': (1.04, 1.06)}, {'text': 'período', 'timestamp': (1.14, 1.56)}, {'text': 'da', 'timestamp': (1.92, 1.98)}, {'text': 'pedra', 'timestamp': (2.08, 2.32)}, {'text': 'latada', 'timestamp': (2.42, 3.08)}, {'text': 'como', 'timestamp': (3.62, 3.74)}, {'text': 'vocês', 'timestamp': (3.84, 4.04)}, {'text': 'todos', 'timestamp': (4.16, 4.4)}, {'text': 'sabem', 'timestamp': (4.5, 4.82)}, {'text': 'né', 'timestamp': (5.0, 5.16)}];0,46153846153846156;0,4;0,554945054945055;0,2318840579710145
./audios/SP_EF_405_16.17277_20.7986.wav;16,17277;20,7986;e... tem uma duração de aproximadamente de seiscentos mil anos;e tem uma duração de aproximadamente de seiscentos mil anos;4,6258300000000006;e te uma duração de atranfimadamente sem centos mil anos;itmaturasjɔnʒatrɛsmadamisseskensiuw;[{'text': 'e', 'timestamp': (0.06, 0.08)}, {'text': 'te', 'timestamp': (0.88, 0.98)}, {'text': 'uma', 'timestamp': (1.08, 1.18)}, {'text': 'duração', 'timestamp': (1.28, 1.72)}, {'text': 'de', 'timestamp': (1.9, 1.96)}, {'text': 'atranfimadamente', 'timestamp': (2.02, 2.96)}, {'text': 'sem', 'timestamp': (3.1, 3.18)}, {'text': 'centos', 'timestamp': (3.4, 3.82)}, {'text': 'mil', 'timestamp': (3.96, 4.06)}, {'text': 'anos', 'timestamp': (4.28, 4.54)}];0,4;0,4;0,64;0,1694915254237288
./audios/SP_EF_405_21.4145_29.10882.wav;21,4145;29,10882;seria exatamente... pegando a fase da evolução do homem... enquanto o homem sapiens;seria exatamente pegando a fase da evolução do homem enquanto o homem sapiens;7,694320000000001;seria exatamente pegando a pavida enconlução do homem envano no homem em facla;sidjzakamɪitɪdɛɡɛataddrɡsɔduɻɛʁnɪntɛrmoɻamɪŋsalo;[{'text': 'seria', 'timestamp': (0.08, 0.3)}, {'text': 'exatamente', 'timestamp': (0.38, 1.22)}, {'text': 'pegando', 'timestamp': (1.94, 2.3)}, {'text': 'a', 'timestamp': (2.42, 2.44)}, {'text': 'pavida', 'timestamp': (2.66, 3.14)}, {'text': 'enconlução', 'timestamp': (3.24, 3.9)}, {'text': 'do', 'timestamp': (4.12, 4.18)}, {'text': 'homem', 'timestamp': (4.28, 4.64)}, {'text': 'envano', 'timestamp': (5.92, 6.28)}, {'text': 'no', 'timestamp': (6.32, 6.38)}, {'text': 'homem', 'timestamp': (6.44, 6.66)}, {'text': 'em', 'timestamp': (6.74, 6.78)}, {'text': 'facla', 'timestamp': (6.9, 7.3)}];0,5384615384615384;0,5;0,7100591715976332;0,24675324675324675
./audios/SP_EF_405_29.38639_36.06649.wav;29,38639;36,06649;que já deixou de ser macaco... passou... a usar a inteligência... a conseguir fazer coisas;que já deixou de ser macaco passou a usar a inteligência a conseguir fazer coisas;6,680100000000003;e janeiro fanse tem macaco passou a usar inteligência a con de fazer coisas;izadeɾikantkemakakopassearudarinteliʒensijaakonsdifalbeɾkozə;[{'text': 'e', 'timestamp': (0.08, 0.1)}, {'text': 'janeiro', 'timestamp': (0.16, 0.4)}, {'text': 'fanse', 'timestamp': (0.54, 0.74)}, {'text': 'tem', 'timestamp': (0.82, 0.88)}, {'text': 'macaco', 'timestamp': (1.0, 1.54)}, {'text': 'passou', 'timestamp': (2.14, 2.58)}, {'text': 'a', 'timestamp': (3.08, 3.1)}, {'text': 'usar', 'timestamp': (3.22, 3.46)}, {'text': 'inteligência', 'timestamp': (3.62, 4.44)}, {'text': 'a', 'timestamp': (4.76, 4.78)}, {'text': 'con', 'timestamp': (4.88, 4.98)}, {'text': 'de', 'timestamp': (5.28, 5.34)}, {'text': 'fazer', 'timestamp': (5.46, 5.8)}, {'text': 'coisas', 'timestamp': (6.08, 6.54)}];0,5333333333333333;0,5;0,6952380952380952;0,25925925925925924
./audios/SP_EF_405_38.47988_46.44949.wav;38,47988;46,44949;e como a gente vê é um período... eNORme... frente ao que a gente conhece da história humana;e como a gente vê é um período enorme frente ao que a gente conhece da história humana;7,969609999999996;e quand a guntede á um peníúdo pelnarve frente ao que a gente conhece da história humana;ikenausudɛatuɲudukɛrmaːrkernʃiakehiskoɲɛdaspaɾatumata;[{'text': 'e', 'timestamp': (0.08, 0.1)}, {'text': 'quand', 'timestamp': (0.18, 0.3)}, {'text': 'a', 'timestamp': (0.4, 0.42)}, {'text': 'guntede', 'timestamp': (0.46, 0.86)}, {'text': 'á', 'timestamp': (1.08, 1.1)}, {'text': 'um', 'timestamp': (1.16, 1.22)}, {'text': 'peníúdo', 'timestamp': (1.3, 1.86)}, {'text': 'pelnarve', 'timestamp': (2.9, 3.72)}, {'text': 'frente', 'timestamp': (4.46, 4.88)}, {'text': 'ao', 'timestamp': (5.08, 5.14)}, {'text': 'que', 'timestamp': (5.22, 5.3)}, {'text': 'a', 'timestamp': (5.34, 5.36)}, {'text': 'gente', 'timestamp': (5.42, 5.6)}, {'text': 'conhece', 'timestamp': (5.7, 6.24)}, {'text': 'da', 'timestamp': (6.4, 6.46)}, {'text': 'história', 'timestamp': (6.54, 7.06)}, {'text': 'humana', 'timestamp': (7.32, 7.74)}];0,3333333333333333;0,3333333333333333;0,5294117647058824;0,18604651162790697
./audios/SP_EF_405_46.7656_50.03817.wav;46,7656;50,03817;seiscentos mil anos... é MUIto tempo;seiscentos mil anos é muito tempo;3,2725700000000018;tem sento mil anos e muito tempo;tsɛntjuwanmmudotempo;[{'text': 'tem', 'timestamp': (0.06, 0.14)}, {'text': 'sento', 'timestamp': (0.24, 0.5)}, {'text': 'mil', 'timestamp': (0.6, 0.68)}, {'text': 'anos', 'timestamp': (0.82, 1.12)}, {'text': 'e', 'timestamp': (1.98, 2.0)}, {'text': 'muito', 'timestamp': (2.14, 2.44)}, {'text': 'tempo', 'timestamp': (2.62, 2.98)}];0,5;0,42857142857142855;0,6190476190476191;0,18181818181818182
./audios/SP_EF_405_52.41971_57.75536.wav;52,41971;57,75536;as:: manifestações artísticas começaram a aparecer no Paleolítico Superior;as manifestações artísticas começaram a aparecer no paleolítico superior;5,335650000000001;amaterfações artísticas começaram a palifue nu palolítico superior;alamstepasdatistʃkɛskomɛnsaʁakalikunopannutpsufidu;[{'text': 'amaterfações', 'timestamp': (0.08, 1.34)}, {'text': 'artísticas', 'timestamp': (1.46, 2.16)}, {'text': 'começaram', 'timestamp': (2.28, 2.74)}, {'text': 'a', 'timestamp': (2.82, 2.84)}, {'text': 'palifue', 'timestamp': (2.88, 3.38)}, {'text': 'nu', 'timestamp': (3.68, 3.74)}, {'text': 'palolítico', 'timestamp': (3.82, 4.42)}, {'text': 'superior', 'timestamp': (4.56, 5.0)}];0,5555555555555556;0,5555555555555556;0,7777777777777778;0,20833333333333334
./audios/SP_EF_405_59.08743_70.7821.wav;59,08743;70,7821;especificamente no Período... Magdalense que é o último período do Paleolítico... e que vai abranger... aproximadamente de vinte mil... a doze mil antes de Cristo;especificamente no período magdalense que é o último período do paleolítico e que vai abranger aproximadamente de vinte mil a doze mil antes de cristo;11,694670000000002;pencificamente no período madetedente de al úntimos período do palerogu que o vai abranger atranstomadamente de vinte mil adorze mil artisdicrio;pinsurkikabenʃinukejudumadaɛnemdarusmsɡindofalorurjukaatenzeapresumadaminsdiismatordinijuwansistiki;[{'text': 'pencificamente', 'timestamp': (0.02, 1.14)}, {'text': 'no', 'timestamp': (1.42, 1.48)}, {'text': 'período', 'timestamp': (1.58, 2.06)}, {'text': 'madetedente', 'timestamp': (2.68, 3.54)}, {'text': 'de', 'timestamp': (3.72, 3.78)}, {'text': 'al', 'timestamp': (3.84, 3.88)}, {'text': 'úntimos', 'timestamp': (3.98, 4.34)}, {'text': 'período', 'timestamp': (4.42, 4.76)}, {'text': 'do', 'timestamp': (4.84, 4.9)}, {'text': 'palerogu', 'timestamp': (4.96, 5.4)}, {'text': 'que', 'timestamp': (6.28, 6.34)}, {'text': 'o', 'timestamp': (6.38, 6.4)}, {'text': 'vai', 'timestamp': (6.44, 6.54)}, {'text': 'abranger', 'timestamp': (6.68, 7.14)}, {'text': 'atranstomadamente', 'timestamp': (7.62, 8.72)}, {'text': 'de', 'timestamp': (8.8, 8.86)}, {'text': 'vinte', 'timestamp': (9.0, 9.26)}, {'text': 'mil', 'timestamp': (9.36, 9.46)}, {'text': 'adorze', 'timestamp': (9.94, 10.4)}, {'text': 'mil', 'timestamp': (10.54, 10.64)}, {'text': 'artisdicrio', 'timestamp': (10.8, 11.54)}];0,6;0,6;0,8095238095238095;0,2733333333333333
